delivery_id,customer_id,deliveryman_id,vehicle_type,pickup_place,place_category,item_name,item_quantity,item_category_name,how_long_it_took_to_order,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,when_the_delivery_started,when_the_deliveryman_arrived_at_pickup,when_the_deliveryman_left_pickup,when_the_deliveryman_arrived_at_dropoff
1456176,395562,172130,walker,Pizza Hut,Pizza,Marinara,4,Dipping Sauces,0:09:43,40.74962,-73.991615,40.7590307,-73.9945665,0:08:39,0:09:39,0:50:29,0:03:16
1416029,173667,124897,bicycle,Osteria Morini,Italian,Branzino,1,Entrees,0:04:00,40.72195256,-73.997737,40.71876068,-74.00253589,0:23:42,0:26:22,0:40:40,0:46:11
1312768,91114,143261,bicycle,sweetgreen,Salad,,,,0:02:17,40.74507859,-73.98882151,40.7505338,-73.9826458,0:41:48,0:43:27,0:05:17,0:17:59
1383208,355713,142394,bicycle,TAO,Japanese,Kung Pao Chicken,1,From the Sky,0:04:14,40.76285776,-73.971619,40.771893,-73.9596197,0:15:02,0:37:23,0:47:13,0:00:27
1396474,79055,31156,bicycle,Momofuku Milk Bar,Dessert,Cereal Milk Soft Serve (1 Pint),1,Soft Serve,,40.73179547,-73.98567259,40.7529884,-74.0036598,0:59:23,0:00:34,0:09:24,0:28:28
1369037,128711,34667,bicycle,RedFarm Hudson,Chinese,"Summer Vegetables, Red Curry",1,Mains,0:04:24,40.73421385,-74.00620203,40.737424,-74.00272,0:49:43,0:03:03,0:07:53,0:12:18
1431957,42828,18860,bicycle,Locanda Verde,Italian,,,,0:07:31,40.72007263,-74.0103681,40.725517,-74.010013,0:39:19,0:56:05,0:09:24,0:13:42
1345722,42153,30743,bicycle,Blue Smoke,BBQ,North Carolina Salt Peanuts,1,Starters & Salads,0:13:58,40.742334,-73.9838552,40.7382555,-74.0059417,0:28:18,0:39:39,0:01:38,0:14:29
1453557,397737,142394,bicycle,Serafina at Time Hotel,,,,,0:03:09,40.76153905,-73.98514649,40.76110045,-73.99921887,0:44:28,,,0:34:22
1342022,135029,103194,bicycle,Cafe Fiorello,,,,,0:05:43,40.77168643,-73.98230563,40.785891,-73.971508,0:20:33,0:51:32,0:05:21,0:15:48
1391093,146588,143261,bicycle,Sushi of Gari,Sushi,Ebi Shumai,1,Additional Appetizers,0:07:35,40.77156871,-73.95278683,40.7855606,-73.9546989,0:45:50,0:55:48,0:17:59,0:37:34
1387788,345783,91807,walker,The Grey Dog - Mulberry,Coffee,Irish Oatmeal,1,Breakfast,0:02:40,40.723096,-73.995774,40.7247884,-73.9807206,0:10:29,0:08:04,0:27:51,0:39:17
1476006,402396,133293,bicycle,Momofuku Milk Bar (archived),Dessert,Corn Cookie,1,Cookies,,40.72312831,-74.00206089,40.7236764,-74.0107235,0:47:42,0:36:01,0:49:22,0:01:10
1379095,41378,112646,bicycle,Starbucks,Coffee,,,,,40.73001497,-73.99150372,40.727405,-73.991802,0:33:17,0:30:51,0:43:43,0:51:05
1303141,145269,118707,car,Serafina Fabulous Pizza,Italian,Burrata,1,Antipasti,,40.77608319,-73.96217158,40.7686246,-73.9536339,0:00:55,0:04:44,0:47:00,0:55:04
1286495,39071,57186,bicycle,BabyCakes NYC,Bakery,Cupcakes,1,Menu,,40.718025,-73.98977,40.71902497,-73.99982176,0:36:56,0:46:55,0:55:14,0:09:51
1358636,342107,116141,bicycle,The Kati Roll Company,Indian,Unda Chicken Roll Special,1,Rolls,0:06:54,40.7527676,-73.98493767,40.76745,-73.992028,0:24:25,0:34:46,0:42:05,0:55:25
1401471,128224,123581,bicycle,Blue Ribbon Sushi,Japanese,Ikura,2,Taiseyo (Atlantic Ocean),0:08:18,40.72610966,-74.00249186,40.7167197,-74.0122998,0:39:21,,,0:22:40
1313519,203644,60761,bicycle,Rag & Bone Showroom,,,,,,40.74088354,-74.0070341,40.747129,-74.004275,0:38:38,0:43:24,0:10:34,0:20:36
1368417,119008,19432,car,Serafina Fabulous Pizza,Italian,Carciofi E Parmigiano,2,Insalate,0:05:20,40.77608319,-73.96217158,40.8035179,-73.964404,0:51:52,0:07:43,0:14:03,0:28:43
1337479,303781,66004,bicycle,Brooklyn Bagel & Coffee Co.,Breakfast,Breakfast Blend Coffee,2,Coffee Bar,,40.74627906,-73.99794996,40.7444089,-73.9802622,0:38:09,0:05:37,0:29:57,0:53:12
1456489,67844,153533,bicycle,The Smile,American,Scrambled Eggs,1,Eggs,0:05:24,40.72641318,-73.99382114,40.7268586,-73.9959607,0:56:36,,,0:16:31
1313148,175703,49875,bicycle,The Meatball Shop,Italian,Classic Beef Hero,1,Heroes,0:05:11,40.74596311,-74.00169729,40.741815,-73.992895,0:13:06,0:13:46,0:26:14,0:32:25
1480991,94480,30774,bicycle,TAO,Japanese,Jasmine White Rice,1,Sophisticated Noodles and Rice,0:09:59,40.76285776,-73.971619,40.7735382,-73.9621981,0:31:41,0:53:33,0:05:24,0:15:33
1381837,328458,167085,bicycle,Num Pang Sandwich Shop,Asian,Grilled Spicy Pork Rice Bowl,1,Rice & Noodles,,40.74319278,-73.98899317,40.7797171,-73.9876508,0:04:01,0:13:21,0:30:11,0:16:51
1285111,209286,138560,bicycle,$10 Blue Ribbon Fried Chicken Sandwich,,The Melt Shop Fried Chicken Sandwich,2,Today's Special,,40.72434,-73.99096,40.76733,-73.98945,0:26:12,,,0:40:07
1393105,227992,142140,car,Via Quadronno,,,,,0:09:21,40.77255854,-73.96516771,40.7661653,-73.957714,0:23:43,0:27:14,0:43:25,0:51:20
1299332,222766,156508,bicycle,Katz's Delicatessen,,Potato Latkes,1,All Day Specials,,40.72230707,-73.98735166,40.73034,-73.994749,0:54:54,0:20:34,0:36:55,0:56:35
1415981,62103,118095,bicycle,Blue Ribbon Sushi Izakaya,Japanese,,,,0:11:38,40.72197958,-73.98814821,40.74058,-74.001899,0:17:38,0:47:07,0:59:54,0:18:49
1439953,385150,32580,bicycle,Blue Ribbon Sushi,Japanese,Shumai,1,Appetizers,0:06:36,40.72610966,-74.00249186,40.7810682,-73.9519127,0:14:18,0:41:09,0:00:43,0:25:15
1490466,155689,17402,bicycle,Koi New York,,,,,,40.75381522,-73.98376911,40.76419782,-73.95811542,0:21:49,0:36:25,0:08:45,0:31:21
1477058,334619,166448,car,Ed's Lobster Bar,Seafood,Lobster Roll,1,Lobster,0:18:17,40.72207939,-73.99751186,40.7394618,-73.9925543,0:37:04,0:38:24,0:55:46,0:05:20
1481173,386678,118095,bicycle,Trader Joe's,Grocery Store,Organic Mini Carrots,1,Fruits & Vegetables,,40.73363378,-73.98776924,40.71476204,-74.00702319,0:52:29,0:27:13,0:15:27,0:37:10
1322798,155272,137743,bicycle,Whole Foods Market,Grocery Store,Original Crackers,1,Crackers,,40.723955,-73.991829,40.7236373,-73.9850024,0:41:59,0:44:37,0:32:56,0:39:33
1288233,199735,3296,bicycle,The Meatball Shop,Italian,Simple Salad,1,Green Market,,40.77149125,-73.95633415,40.77937706,-73.95401803,0:16:21,0:32:52,0:42:42,0:50:15
1461066,59105,175555,car,Sushi of Gari 46,Sushi,Tempura Appetizer,1,Appetizers,0:10:26,40.76065444,-73.98958275,40.743701,-73.987386,0:56:17,0:04:57,0:24:51,0:41:55
1446099,373059,103194,bicycle,Shake Shack,Burger,Hamburger,1,Burgers,,40.77912607,-73.95490489,40.7824428,-73.9721125,0:36:52,0:36:01,0:57:18,0:10:23
1410873,91032,142140,car,Empanada Mama (closed),Mexican,Arroz Con Pollo,1,Entrees,0:02:43,40.764217,-73.988321,40.7676847,-73.9835946,0:26:28,0:39:05,0:55:35,0:08:02
1332439,19572,152053,bicycle,Caracas Arepa Bar,South American,De Pollo,1,Arepas,0:08:05,40.72681,-73.985329,40.7342369,-73.9832243,0:30:55,0:42:40,0:56:06,0:02:33
1340289,59105,158266,scooter,Sushi of Gari 46,Sushi,Yellowtail with Jalapeno Sushi,1,Sushi,0:14:23,40.76065444,-73.98958275,40.743701,-73.987386,0:21:37,0:29:56,0:09:19,0:24:53
1368346,41168,55567,bicycle,Parm,Italian,Eggplant Parm,1,Sandwiches,0:10:29,40.72301983,-73.995854,40.72947,-73.984804,0:43:46,0:04:22,0:09:41,0:16:03
1307724,47386,110399,bicycle,Bubby's ,American,Bubby's Breakfast,1,Breakfast Plates,0:05:43,40.71996602,-74.0085433,40.7171949,-74.0051122,0:51:27,0:09:05,0:16:27,0:22:40
1348757,71388,84093,bicycle,Magnolia Bakery,Dessert,Magnolia's Famous Banana Pudding,1,Pudding,,40.77576432,-73.98020625,40.7890183,-73.9755988,0:43:37,0:54:10,0:02:30,0:14:09
1435550,394802,17402,bicycle,Tompkins Square Bagels,Bakery,Egg Sandwich,1,Breakfast,,40.72813,-73.98202,40.7692256,-73.9583807,0:20:35,0:20:47,0:32:36,0:59:01
1465231,141912,122124,bicycle,P.J. Clarke's,American,Spinach,1,Sides,0:07:37,40.77196187,-73.98262024,40.7654964,-73.9631442,0:58:04,,,0:47:57
1302510,363561,59184,car,Parm,Italian,Meatball Parm,1,Sandwiches,,40.72301983,-73.995854,40.7894893,-73.9749716,0:59:07,0:07:32,0:50:52,0:25:52
1398111,270789,28765,bicycle,Vanessa's Dumplings,Chinese,Dumplings with Spicy Sauce,1,Bolied,0:06:55,40.7329359,-73.98644352,40.74897767,-73.99019246,0:59:07,0:17:35,0:27:10,0:43:29
1301872,88078,137090,bicycle,RedFarm Hudson,Chinese,Shrimp & Snow Pea Leaf Dumplings (4),1,Dim Sum,0:19:43,40.73421385,-74.00620203,40.7476322,-74.0062985,0:45:21,0:51:00,0:24:52,0:34:04
1334744,165585,154955,bicycle,Oak & Steel,,,,,,40.76659643,-73.98200719,40.777594,-73.961681,0:56:22,,,0:39:01
1332526,48677,152676,bicycle,Shake Shack,Burger,Fountain Soda,1,Drinks,,40.71527933,-74.01486039,40.7245199,-73.9934202,0:41:06,0:04:32,0:46:22,0:15:31
1275403,329315,117223,bicycle,Juice Generation,Juice Bar,Aloha Acai,1,Acai Bowls,,40.72392515,-73.99691105,40.72735008,-73.991881,0:20:48,0:40:26,0:53:16,0:57:39
1366096,126798,58695,bicycle,Cafe Mogador,Middle Eastern,Moroccan Iced Tea,1,Cold Drinks,0:11:28,40.727293,-73.984517,40.72473426,-73.98115693,0:11:40,0:20:48,0:43:08,0:46:30
1314681,366975,123581,bicycle,Blue Ribbon Sushi Bar & Grill,Japanese,Spicy Lobster Roll,1,Maki (Special Rolls),0:06:43,40.76765291,-73.98292546,40.77143706,-73.98931683,0:02:51,0:24:17,0:37:43,0:46:59
1309812,37692,138057,car,Empanada Mama (closed),Mexican,Banana Milkshake,2,Natural Fruit Shakes,0:06:06,40.764217,-73.988321,40.748328,-73.99018,0:02:37,0:19:50,0:31:11,0:51:46
1421807,350085,100390,bicycle,The Meatball Shop,Italian,White Beans,1,Stick To Your Bones,0:07:27,40.77149125,-73.95633415,40.774491,-73.962489,0:59:44,0:10:05,0:15:55,0:24:22
1442149,141524,109259,bicycle,Momofuku Milk Bar,Dessert,B'day Cake Truffles,1,Cake Truffles,,40.73179547,-73.98567259,40.7400955,-73.9821673,0:08:28,0:06:05,0:27:38,0:38:04
1353896,186052,84093,bicycle,Sant Ambroeus,Italian,,,,0:02:36,40.723576,-73.996316,40.7562334,-73.9861529,0:40:24,0:45:37,0:01:21,0:22:30
1435705,151789,140684,bicycle,sweetgreen,Salad,Roasted Turkey + Fall Vegetables,1,Signatures,0:03:01,40.74507859,-73.98882151,40.7506213,-73.9862915,0:47:18,0:52:35,0:13:55,0:19:05
1435378,153634,172700,bicycle,Doughnut Plant Chelsea,Donut,Creme Brulee,1,Doughseed Doughnuts,,40.74456392,-73.99663005,40.7051418,-74.0069548,0:12:02,0:15:05,0:29:49,0:54:57
1309357,197633,28765,bicycle,Sushi of Gari 46,Sushi,Kani Shumai,1,Appetizers,0:14:15,40.76065444,-73.98958275,40.75133575,-74.00376571,0:02:55,0:17:15,0:47:03,0:58:35
1323121,143373,154990,bicycle,Peacefood Cafe,Vegan,Pan-seared Shanghai-Style Dumplings,1,Side Dishes,0:02:54,40.78516004,-73.97691647,40.762309,-73.9739779,0:35:45,0:34:45,0:07:05,0:21:27
1355059,110868,123844,bicycle,Levain Bakery,Bakery,Dark Chocolate Chocolate Chip,2,Cookies,,40.77993009,-73.980335,40.757416,-73.965433,0:23:59,0:41:08,0:55:38,0:16:47
1450877,259501,147789,car,One Lucky Duck - Juice & Takeaway,Vegetarian,Carrot Cupcake,1,Sweets,0:08:18,40.735725,-73.98712647,40.80513655,-73.96284537,0:58:33,0:38:55,0:52:15,0:30:57
1342659,59264,146356,car,Parm,Italian,Giardinia Pickles,1,Vegetables,,40.72301983,-73.995854,40.742561,-73.992267,0:29:32,0:40:38,0:06:26,0:33:19
1463222,297674,139444,bicycle,Burger Joint,Burger,French Fries,2,Menu,,40.76407583,-73.97863253,40.752579,-73.967524,0:01:02,0:32:25,0:30:51,0:43:51
1476970,368653,147835,car,Momofuku Milk Bar,Dessert,Cereal Milk Soft Serve (1 Pint),1,Soft Serve,,40.73179547,-73.98567259,40.73573237,-73.99378473,0:25:59,0:23:32,0:56:25,0:16:29
1332526,48677,152676,bicycle,Shake Shack,Burger,Smoke Shack,1,Burgers,,40.71527933,-74.01486039,40.7245199,-73.9934202,0:41:06,0:04:32,0:46:22,0:15:31
1302958,53212,23359,bicycle,TAO,Japanese,Crispy Spicy Tuna Roll with Avocado and Soy Paper,2,Special Rolls,0:04:51,40.76285776,-73.971619,40.77497543,-73.96475431,0:45:54,0:43:40,0:29:00,0:37:29
1439941,117276,152741,car,RedFarm Broadway,Chinese,Three Chili Chicken,1,Mains,0:08:27,40.7821167,-73.9807391,40.76803431,-73.9575779,0:13:42,0:27:32,0:42:16,0:54:23
1340047,52832,147033,car,Junoon,Indian,Plain Pulao Rice,1,"Breads, rice and accompaniments",0:07:11,40.74301101,-73.99104618,40.778028,-73.953851,0:49:04,0:03:54,0:22:19,0:59:47
1410187,300003,154990,bicycle,Grand Sichuan International,Chinese,Vegetable Roll,2,Appetizers,0:05:38,40.74738419,-74.00096687,40.7518109,-74.0018238,0:08:10,0:11:54,0:28:44,0:37:02
1425958,58898,128139,car,Momofuku Milk Bar,Dessert,Cereal Milk Soft Serve (1 Pint),1,Soft Serve,,40.73179547,-73.98567259,40.7299536,-73.9863498,0:50:13,0:52:02,0:03:06,0:05:14
1310141,115610,58695,bicycle,Delicatessen,American,Award Winning Pan Roasted Chicken Thigh Sandwich,1,Entrees,0:11:07,40.72370271,-73.99634312,40.72357217,-74.01085812,0:41:15,0:42:11,0:19:12,0:30:20
1319890,65561,79847,bicycle,Chipotle Mexican Grill $1.99 Delivery,Mexican,Izze,1,Drinks,,40.72254287,-73.99776936,40.72465032,-74.00786745,0:22:35,0:35:06,0:50:01,0:59:46
1423492,107963,165829,bicycle,Trader Joe's,Grocery Store,Organic Virgin Coconut Oil,1,"Condiments, Spices & Bake",,40.73363378,-73.98776924,40.73199252,-73.9795485,0:27:38,,,0:05:52
1339398,138462,99219,bicycle,Chipotle Mexican Grill $1.99 Delivery,Mexican,Burrito Bowl,1,Entree,,40.72254287,-73.99776936,40.7200816,-74.0060456,0:23:11,,,0:40:39
1286240,72924,139444,bicycle,Zabar's,Deli,,,,,40.78482167,-73.97969862,40.7890886,-73.96700055,0:50:54,0:49:57,0:08:39,0:18:26
1336330,301032,69889,bicycle,Joe's Pizza,Pizza,Plain Cheese Pie,1,Full Size,,40.73340228,-73.98751098,40.71431189,-74.00768708,0:38:08,0:37:30,0:03:20,0:20:25
1441676,57174,128139,car,Insomnia Cookies,Bakery,M&M's,2,Cookies and Brownies,,40.7297909,-74.0005893,40.72095627,-73.99928135,0:38:33,0:47:56,0:05:47,0:17:18
1400631,111356,160433,walker,Cigarville,,,,,,40.73691492,-73.99614226,40.7396369,-73.9996282,0:44:56,0:13:30,0:20:19,0:24:49
1285292,62730,144899,bicycle,Hu Kitchen,Gluten-Free,Roasted Sweet Potatoes,1,Lunch & Dinner Sides,,40.73567676,-73.99382953,40.720116,-73.999297,0:05:43,0:05:18,0:41:38,0:54:59
1324233,81084,43196,bicycle,La Esquina Taqueria,,Frijoles Negros,1,Sides,0:04:00,40.72135375,-73.99752529,40.729262,-74.002658,0:51:53,0:04:46,0:12:36,0:21:28
1486133,41409,171206,van,Juice Press,Juice Bar,Heaven on Earth,1,Raw Superfood Smoothies,,40.72594802,-74.00110622,40.7217556,-74.0040349,0:04:28,0:08:24,0:18:21,0:26:33
1308803,61775,99219,bicycle,Staples,Office Supplies Store,,,,,40.73542136,-73.99137497,40.7393003,-73.9894181,0:07:14,0:07:57,0:08:17,0:18:50
1274975,120517,22502,bicycle,Mr Chow - Tribeca,,,,,0:04:23,40.72004153,-74.00853183,40.73812,-74.002554,0:31:12,,,0:16:41
1369759,338599,140096,bicycle,RedFarm Hudson,Chinese,"Wide Rice Noodles, BBQ’d Roast Duck",1,Rice & Noodles,0:03:20,40.73421385,-74.00620203,40.7324282,-74.0080594,0:59:48,0:03:44,0:23:34,0:29:18
1341064,359768,49223,bicycle,The Grey Dog - University,Coffee,Chicken Tenders,1,Small Plates,0:02:21,40.73378729,-73.99303526,40.7365268,-73.9815019,0:50:55,0:59:29,0:11:49,0:20:28
1413866,62692,105427,bicycle,One Lucky Duck - Juice & Takeaway,Vegetarian,Taco Salad,1,Salads,0:09:09,40.735725,-73.98712647,40.7424033,-73.9864666,0:44:23,0:46:59,0:02:20,0:20:17
1454328,125262,172301,car,Postmates General Store (deprecated),Convenience Store,Kit Kat (1.5 oz.),1,Candy & Snacks,,40.71463831,-74.00833613,40.7300681,-73.9935436,0:10:33,0:12:25,0:26:51,0:43:13
1319971,94027,119255,walker,Trader Joe's,Grocery Store,Pomegranate Yogurt & Granola,1,"Dairy, Eggs & Cheese",,40.74174,-73.99365,40.7369709,-73.985844,0:33:53,0:45:18,0:38:07,0:49:29
1289129,348096,122309,bicycle,Parm,Italian,Choose 3 Vegetables,1,Vegetables,0:04:49,40.72301983,-73.995854,40.72086618,-74.00172874,0:50:19,0:04:52,0:16:12,0:23:16
1472957,401148,38597,bicycle,sweetgreen,Salad,Roasted Turkey + Fall Vegetables,1,Signatures,0:03:58,40.72132319,-74.00973201,40.72614193,-74.00548458,0:19:07,0:38:29,0:52:49,0:08:21
1293026,164131,10940,bicycle,The Meatball Shop,Italian,,,,0:15:20,40.78457367,-73.97705626,40.7704996,-73.9815465,0:19:10,0:31:53,0:54:14,0:05:53
1464729,53029,139444,bicycle,Magnolia Bakery,Dessert,Vanilla Cupcake,1,Classic Cupcakes,,40.75928419,-73.98054374,40.74484543,-73.97649244,0:30:04,0:50:03,0:01:22,0:15:56
1488424,215326,167645,car,Mission Cantina,Mexican,Rotisserie Chicken,1,Super Burritos,,40.72138833,-73.98865878,40.7352877,-73.9806168,0:21:03,0:22:15,0:45:05,0:57:30
1391004,284312,30743,bicycle,Momofuku Noodle Bar,,,,,,40.7291104,-73.98424546,40.728556,-73.98068,0:38:29,,,0:26:01
1413346,115231,163947,bicycle,Ess-a-Bagel,Bakery,Everything,1,Bagel Type,,40.73551891,-73.97953033,40.7425062,-73.9925644,0:55:41,0:58:46,0:13:36,0:25:20
1424226,94557,156557,car,Chipotle Mexican Grill $1.99 Delivery,Mexican,,,,,40.77774513,-73.95461703,40.7749621,-73.9489521,0:28:50,0:35:28,0:54:20,0:05:57
1411065,53513,135175,bicycle,The Meatball Shop,Italian,Classic Beef Hero,1,Heroes,0:04:44,40.77149125,-73.95633415,40.766566,-73.964684,0:43:26,0:46:57,0:57:13,0:05:04
1313042,93086,9349,bicycle,Taco Bell,Fast Food,,,,,40.79029943,-73.94570348,40.8005811,-73.9377416,0:44:58,0:10:15,0:24:04,0:30:25
1442533,63417,59348,walker,RedFarm Broadway,Chinese,Three Color Vegetable Dumplings (4),1,Dim Sum,0:04:21,40.7821167,-73.9807391,40.7311537,-74.0000268,0:43:10,0:12:21,0:19:11,0:41:01
1357083,187286,134189,car,Papa John's Pizza,Pizza,,,,0:03:48,40.78961543,-73.9735532,40.768619,-73.988511,0:49:09,0:01:12,0:11:17,0:31:31
1284971,351749,104989,bicycle,Shake Shack,Burger,Smoke Shack,1,Burgers,,40.71527933,-74.01486039,40.702575,-74.0124901,0:58:56,0:15:36,0:48:56,0:17:36
1319971,94027,119255,walker,Trader Joe's,Grocery Store,Organic Autumn Wheat,1,Breakfast & Cereal,,40.74174,-73.99365,40.7369709,-73.985844,0:33:53,0:45:18,0:38:07,0:49:29
1332593,71087,146696,car,Postmates Liquor Store,Shop,Tito's Handmade Vodka 80 (750ml),1,Vodka,,40.779598,-73.947388,40.728421,-73.983018,0:46:57,0:53:17,0:00:37,0:28:16
1458876,9666,175555,car,Chipotle Mexican Grill $1.99 Delivery,Mexican,,,,,40.76615401,-73.98344198,40.7672065,-73.9841974,0:59:19,,,0:22:11
1375149,67538,34667,bicycle,Lure Fishbar,Seafood,Spicy Big Eye Tuna,1,Rolls: Cut or Hand,0:12:20,40.72463457,-73.99840236,40.731172,-74.009934,0:03:07,0:22:27,0:34:14,0:41:50
1310082,100382,99219,bicycle,Momofuku Milk Bar,Dessert,3 Packs of Cake Truffles,1,Cake Truffles,,40.73179547,-73.98567259,40.728692,-73.993539,0:35:07,,,0:56:22
1420668,42061,158227,bicycle,Katz's Delicatessen,,Chicken Noodle Soup,1,Soups,,40.72230707,-73.98735166,40.717695,-73.985128,0:23:09,0:33:19,0:44:39,0:52:59
1354929,139626,138560,bicycle,La Esquina Taqueria,,Elotes Callejeros,2,Sides,0:17:54,40.72135375,-73.99752529,40.74184,-74.002787,0:06:38,0:09:33,0:44:23,0:04:25
1325815,78318,48430,bicycle,RedFarm Hudson,Chinese,Katz’s Pastrami Egg Roll (1),1,Dim Sum,0:05:41,40.73421385,-74.00620203,40.7298647,-74.0042959,0:25:23,0:26:44,0:51:04,0:58:56
1474543,104358,52826,bicycle,Taim Falafel and Smoothie Bar,Food Truck,Date-Lime-Banana,2,Smoothies,0:06:42,40.73595141,-74.00176042,40.7342199,-73.9902554,0:06:19,0:08:50,0:21:40,0:31:16
1324842,232542,45026,bicycle,James Perse,Clothing,,,,,40.734487,-74.004746,40.7341673,-74.0097986,0:16:10,0:36:15,0:55:35,0:19:00
1315483,204063,132101,truck,Shake Shack,Burger,Fries,1,Fries,,40.71527933,-74.01486039,40.7244605,-73.9944164,0:52:53,,,0:43:06
1324679,54110,45026,bicycle,Tamarind TriBeCa,Indian,Tamarind Rice,1,Basmati Degh Rice,0:02:56,40.71926893,-74.00874988,40.743635,-74.006331,0:39:01,0:44:45,0:06:34,0:25:14
1349326,282699,22502,bicycle,RedFarm Hudson,Chinese,Crispy Duck & Crab Dumplings (4),1,Dim Sum,0:14:53,40.73421385,-74.00620203,40.73413515,-73.99992503,0:25:31,0:23:11,0:59:25,0:04:10
1488765,399332,30774,bicycle,Philippe Chow,Chinese,Beijing Chicken,1,Poultry (served family style w/ Rice),0:12:11,40.76408453,-73.9704998,40.7690395,-73.9596274,0:55:11,0:02:35,0:26:23,0:37:14
1306242,277898,124897,bicycle,Blue Ribbon Fried Chicken,American,Drumstick,4,By the Piece,,40.72434,-73.99096,40.7247218,-74.0080895,0:28:24,0:26:05,0:34:25,0:46:21
1404060,239988,101359,bicycle,Momofuku Milk Bar,Dessert,Crack Pie Slice,1,Pie by the Slice,,40.73179547,-73.98567259,40.7264248,-73.99608158,0:57:54,0:56:32,0:22:18,0:30:20
1475520,117810,104533,bicycle,Momoya,Sushi,Crispy Rice,1,Signature Roll,0:10:09,40.78407726,-73.97762241,40.7843123,-73.951934,0:53:47,0:55:38,0:21:20,0:30:36
1377038,369452,81503,car,Donburi-ya,Japanese,Yakiniku-Don,2,Donburi Dinner,0:06:59,40.75446491,-73.9731457,40.7709521,-73.9505484,0:57:34,0:22:41,0:29:01,0:42:29
1317855,352935,84093,bicycle,Lotus Blue,,,,,0:10:53,40.7159304,-74.00865233,40.707282,-74.004775,0:19:18,0:34:32,0:44:22,0:58:35
1409491,103970,163806,car,Whole Foods Market,Grocery Store,Org Xtra Virgin Olive Oil,1,Olive Oil,,40.76806171,-73.98184776,40.7792972,-73.988007,0:07:55,,,0:25:17
1400174,386355,145502,car,Amy Ruth's,Southern,The President Barack Obama,2,Entrees,,40.80254961,-73.95023268,40.7851923,-73.9719365,0:08:13,0:19:19,0:56:19,0:22:13
1336684,49769,118095,bicycle,Empanada Mama Express,,,,,0:11:03,40.72255221,-73.98766593,40.7390776,-73.9936184,0:15:35,0:29:32,0:57:25,0:16:02
1295874,348352,133293,bicycle,Olea,Mediterranean,Whole-Grain Farro Pasta,1,Appetizers,0:06:52,40.687689,-73.970745,40.686281,-73.963058,0:27:47,0:32:45,0:00:10,0:05:12
1319722,149234,139558,bicycle,Maimonide of Brooklyn,Vegetarian,Mob Cheeseburger Deluxe,1,Entrees,0:06:24,40.68520141,-73.98021082,40.649574,-73.964392,0:57:38,0:08:43,0:19:33,0:37:40
1309073,84087,90681,bicycle,The Meatball Shop,Italian,Chicken,1,Naked Balls,0:03:04,40.74596311,-74.00169729,40.746516,-73.987214,0:15:29,0:17:22,0:31:12,0:41:04
1320138,140479,83565,bicycle,The Mercer Kitchen,,Roasted Baby Beets,1,Dinner (Appetizer),0:06:33,40.72474364,-73.99866156,40.7281228,-73.999709,0:59:49,0:13:47,0:22:39,0:26:55
1350002,120385,22502,bicycle,Westville Hudson,American,NY Strip Steak Sandwich,1,Sandwiches,0:05:48,40.72703111,-74.00751114,40.721293,-73.994055,0:14:33,0:29:06,0:40:42,0:49:33
1279042,90811,140684,bicycle,Momofuku Milk Bar,Dessert,B'day Cake Truffles,3,Cake Truffles,,40.73179547,-73.98567259,40.737751,-73.9921599,0:04:27,0:06:23,0:19:14,0:27:00
1366808,165620,140794,walker,Dunkin Donuts,,,,,,40.77056276,-73.95697702,40.7731091,-73.9592289,0:14:18,0:14:16,0:20:06,0:23:36
1366200,70456,94865,bicycle,Parm,Italian,Chicken Parm,1,Sandwiches,0:04:46,40.72301983,-73.995854,40.746611,-73.985382,0:34:20,0:58:48,0:06:35,0:22:02
1281398,147086,95942,car,Chloe's Soft Serve Fruit Co.,Dessert,Soft Serve Fruit,1,Soft Serve Fruit,,40.73735617,-73.99066687,40.78321707,-73.95479565,0:32:16,0:49:10,0:56:00,0:21:26
1314489,317993,140684,bicycle,Melt Shop,American,Maple Bacon,1,Sandwiches,,40.74460714,-73.99074197,40.7397362,-73.9929102,0:28:08,,,0:09:28
